,Date,Banks name,variable,value,Lat,Lon,Year,Month,Y-M
678,2021-12-31,HSBC,Kotayq,0,40.52376,44.77265,2021,12,2021_12
679,2021-12-31,IDbank,Kotayq,1,40.52376,44.77265,2021,12,2021_12
680,2021-12-31,Ineco,Kotayq,2,40.52376,44.77265,2021,12,2021_12
681,2021-12-31,Mellat,Kotayq,0,40.52376,44.77265,2021,12,2021_12
682,2021-12-31,Uni,Kotayq,2,40.52376,44.77265,2021,12,2021_12
683,2021-12-31,VTB,Kotayq,6,40.52376,44.77265,2021,12,2021_12
684,2020-06-30,Artsakh,Armavir,0,40.1742,44.09287,2020,6,2020_6
685,2020-06-30,ASHB,Armavir,3,40.1742,44.09287,2020,6,2020_6
686,2020-06-30,Byblos,Armavir,0,40.1742,44.09287,2020,6,2020_6
687,2020-06-30,Converse,Armavir,3,40.1742,44.09287,2020,6,2020_6
688,2020-06-30,Econom,Armavir,2,40.1742,44.09287,2020,6,2020_6
689,2020-06-30,Evoca,Armavir,0,40.1742,44.09287,2020,6,2020_6
690,2020-06-30,HSBC,Armavir,0,40.1742,44.09287,2020,6,2020_6
691,2020-06-30,IDbank,Armavir,1,40.1742,44.09287,2020,6,2020_6
692,2020-06-30,Ineco,Armavir,1,40.1742,44.09287,2020,6,2020_6
693,2020-06-30,Mellat,Armavir,0,40.1742,44.09287,2020,6,2020_6
694,2020-06-30,Uni,Armavir,2,40.1742,44.09287,2020,6,2020_6
695,2020-06-30,VTB,Armavir,3,40.1742,44.09287,2020,6,2020_6
696,2020-09-30,ABB,Armavir,1,40.1742,44.09287,2020,9,2020_9
697,2020-09-30,ACBA,Armavir,4,40.1742,44.09287,2020,9,2020_9
698,2020-09-30,Ameria,Armavir,1,40.1742,44.09287,2020,9,2020_9
699,2020-09-30,Ararat,Armavir,2,40.1742,44.09287,2020,9,2020_9
700,2020-09-30,Armswiss,Armavir,0,40.1742,44.09287,2020,9,2020_9
701,2020-09-30,Artsakh,Armavir,0,40.1742,44.09287,2020,9,2020_9
702,2020-09-30,ASHB,Armavir,3,40.1742,44.09287,2020,9,2020_9
703,2020-09-30,Byblos,Armavir,0,40.1742,44.09287,2020,9,2020_9
704,2020-09-30,Converse,Armavir,3,40.1742,44.09287,2020,9,2020_9
705,2020-09-30,Econom,Armavir,2,40.1742,44.09287,2020,9,2020_9
706,2020-09-30,Evoca,Armavir,0,40.1742,44.09287,2020,9,2020_9
707,2020-09-30,HSBC,Armavir,0,40.1742,44.09287,2020,9,2020_9
708,2020-09-30,IDbank,Armavir,1,40.1742,44.09287,2020,9,2020_9
709,2020-09-30,Ineco,Armavir,1,40.1742,44.09287,2020,9,2020_9
710,2020-09-30,Mellat,Armavir,0,40.1742,44.09287,2020,9,2020_9
711,2020-09-30,Uni,Armavir,2,40.1742,44.09287,2020,9,2020_9
712,2020-09-30,VTB,Armavir,3,40.1742,44.09287,2020,9,2020_9
713,2020-12-31,ABB,Armavir,1,40.1742,44.09287,2020,12,2020_12
714,2020-12-31,ACBA,Armavir,4,40.1742,44.09287,2020,12,2020_12
715,2020-12-31,Ameria,Armavir,1,40.1742,44.09287,2020,12,2020_12
716,2020-12-31,Ararat,Armavir,2,40.1742,44.09287,2020,12,2020_12
717,2020-12-31,Armswiss,Armavir,0,40.1742,44.09287,2020,12,2020_12
718,2020-12-31,Artsakh,Armavir,0,40.1742,44.09287,2020,12,2020_12
719,2020-12-31,ASHB,Armavir,3,40.1742,44.09287,2020,12,2020_12
720,2020-12-31,Byblos,Armavir,0,40.1742,44.09287,2020,12,2020_12
721,2020-12-31,Converse,Armavir,3,40.1742,44.09287,2020,12,2020_12
